"job_id","start_time","conclusion","dynamoKey","name","job_name"
"28789187194","2024-08-14 22:38:01.000000000","success","pytorch/pytorch/28789187194","check-api-rate","check-api-rate"
"28789187325","2024-08-14 22:38:00.000000000","success","pytorch/pytorch/28789187325","get_workflow_conclusion","get_workflow_conclusion"
"28789164032","2024-08-14 22:37:28.000000000","success","pytorch/pytorch/28789164032","Test collect_env (without_torch)","Test collect_env "
"28789172376","2024-08-14 22:37:27.000000000","success","pytorch/pytorch/28789172376","linux-focal-cpu-py3.10-gcc9-bazel-test / filter","linux-focal-cpu-py3.10-gcc9-bazel-test / filter"
"28789174446","2024-08-14 22:37:26.000000000","success","pytorch/pytorch/28789174446","linux-focal-cuda12.4-py3.10-gcc9-bazel-test / filter","linux-focal-cuda12.4-py3.10-gcc9-bazel-test / filter"
"28789173240","2024-08-14 22:37:25.000000000","success","pytorch/pytorch/28789173240","linux-focal-cuda12.1-py3.10-gcc9-bazel-test / filter","linux-focal-cuda12.1-py3.10-gcc9-bazel-test / filter"
"28789164424","2024-08-14 22:37:20.000000000","success","pytorch/pytorch/28789164424","Test collect_env (older_python_version)","Test collect_env "
"28789165095","2024-08-14 22:37:12.000000000","success","pytorch/pytorch/28789165095","get-label-type / runner-determinator","get-label-type / runner-determinator"
"28789163281","2024-08-14 22:37:12.000000000","success","pytorch/pytorch/28789163281","Check labels","Check labels"
"28789163608","2024-08-14 22:37:11.000000000","success","pytorch/pytorch/28789163608","Test `run_test.py` is usable without boto3/rockset","Test `run_test.py` is usable without boto3/rockset"
"28789164708","2024-08-14 22:37:11.000000000","success","pytorch/pytorch/28789164708","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single-full-jit / filter","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single-full-jit / filter"
"28789164550","2024-08-14 22:37:10.000000000","success","pytorch/pytorch/28789164550","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single / filter","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single / filter"
"28789157751","2024-08-14 22:36:59.000000000","success","pytorch/pytorch/28789157751","upload-alerts","upload-alerts"
"28789149105","2024-08-14 22:36:38.000000000","success","pytorch/pytorch/28789149105","linux-focal-cpu-py3.10-gcc9-bazel-test / filter","linux-focal-cpu-py3.10-gcc9-bazel-test / filter"
"28789150133","2024-08-14 22:36:37.000000000","success","pytorch/pytorch/28789150133","linux-focal-cuda12.4-py3.10-gcc9-bazel-test / filter","linux-focal-cuda12.4-py3.10-gcc9-bazel-test / filter"
"28789147856","2024-08-14 22:36:37.000000000","success","pytorch/pytorch/28789147856","linux-focal-cuda12.1-py3.10-gcc9-bazel-test / filter","linux-focal-cuda12.1-py3.10-gcc9-bazel-test / filter"
"28789143139","2024-08-14 22:36:26.000000000","success","pytorch/pytorch/28789143139","get-label-type / runner-determinator","get-label-type / runner-determinator"
"28789141871","2024-08-14 22:36:24.000000000","success","pytorch/pytorch/28789141871","check-api-rate","check-api-rate"
"28789141722","2024-08-14 22:36:24.000000000","success","pytorch/pytorch/28789141722","get_workflow_conclusion","get_workflow_conclusion"
"28789141282","2024-08-14 22:36:23.000000000","success","pytorch/pytorch/28789141282","get-label-type / runner-determinator","get-label-type / runner-determinator"
"28789140353","2024-08-14 22:36:21.000000000","success","pytorch/pytorch/28789140353","Test collect_env (older_python_version)","Test collect_env "
"28789141436","2024-08-14 22:36:21.000000000","success","pytorch/pytorch/28789141436","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single / filter","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single / filter"
"28789140535","2024-08-14 22:36:20.000000000","success","pytorch/pytorch/28789140535","get-label-type / runner-determinator","get-label-type / runner-determinator"
"28789140010","2024-08-14 22:36:20.000000000","success","pytorch/pytorch/28789140010","Test collect_env (with_torch)","Test collect_env "
"28789139863","2024-08-14 22:36:20.000000000","success","pytorch/pytorch/28789139863","Test `run_test.py` is usable without boto3/rockset","Test `run_test.py` is usable without boto3/rockset"
"28789140898","2024-08-14 22:36:20.000000000","success","pytorch/pytorch/28789140898","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single-full-jit / filter","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single-full-jit / filter"
"28789140159","2024-08-14 22:36:19.000000000","success","pytorch/pytorch/28789140159","Test collect_env (without_torch)","Test collect_env "
"28789139138","2024-08-14 22:36:19.000000000","success","pytorch/pytorch/28789139138","Check labels","Check labels"
"28789139279","2024-08-14 22:36:19.000000000","success","pytorch/pytorch/28789139279","assign","assign"
"28789139504","2024-08-14 22:36:18.000000000","success","pytorch/pytorch/28789139504","bc_linter","bc_linter"
"28789130808","2024-08-14 22:36:04.000000000","success","pytorch/pytorch/28789130808","Check labels","Check labels"
"28789121427","2024-08-14 22:36:01.000000000","success","pytorch/pytorch/28789121427","Test collect_env (older_python_version)","Test collect_env "
"28789130045","2024-08-14 22:36:00.000000000","success","pytorch/pytorch/28789130045","assign","assign"
"28789132030","2024-08-14 22:35:58.000000000","success","pytorch/pytorch/28789132030","linux-focal-cuda12.1-py3.10-gcc9-bazel-test / filter","linux-focal-cuda12.1-py3.10-gcc9-bazel-test / filter"
"28789131442","2024-08-14 22:35:58.000000000","success","pytorch/pytorch/28789131442","linux-focal-cuda12.4-py3.10-gcc9-bazel-test / filter","linux-focal-cuda12.4-py3.10-gcc9-bazel-test / filter"
"28789130067","2024-08-14 22:35:58.000000000","success","pytorch/pytorch/28789130067","linux-focal-cpu-py3.10-gcc9-bazel-test / filter","linux-focal-cpu-py3.10-gcc9-bazel-test / filter"
"28789128295","2024-08-14 22:35:57.000000000","success","pytorch/pytorch/28789128295","pr-sanity-checks","pr-sanity-checks"
"28789125962","2024-08-14 22:35:53.000000000","success","pytorch/pytorch/28789125962","get_workflow_conclusion","get_workflow_conclusion"
"28789125794","2024-08-14 22:35:52.000000000","success","pytorch/pytorch/28789125794","check-api-rate","check-api-rate"
"28789125751","2024-08-14 22:35:51.000000000","success","pytorch/pytorch/28789125751","get-label-type / runner-determinator","get-label-type / runner-determinator"
"28789121253","2024-08-14 22:35:49.000000000","success","pytorch/pytorch/28789121253","Test collect_env (without_torch)","Test collect_env "
"28789121097","2024-08-14 22:35:45.000000000","success","pytorch/pytorch/28789121097","Test collect_env (with_torch)","Test collect_env "
"28789120894","2024-08-14 22:35:44.000000000","success","pytorch/pytorch/28789120894","Test `run_test.py` is usable without boto3/rockset","Test `run_test.py` is usable without boto3/rockset"
"28789121608","2024-08-14 22:35:43.000000000","success","pytorch/pytorch/28789121608","get-label-type / runner-determinator","get-label-type / runner-determinator"
"28789122345","2024-08-14 22:35:43.000000000","success","pytorch/pytorch/28789122345","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single-full-jit / filter","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single-full-jit / filter"
"28789122152","2024-08-14 22:35:43.000000000","success","pytorch/pytorch/28789122152","get-label-type / runner-determinator","get-label-type / runner-determinator"
"28789121967","2024-08-14 22:35:43.000000000","success","pytorch/pytorch/28789121967","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single / filter","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single / filter"
"28789120563","2024-08-14 22:35:42.000000000","success","pytorch/pytorch/28789120563","assign","assign"
"28789120699","2024-08-14 22:35:42.000000000","success","pytorch/pytorch/28789120699","bc_linter","bc_linter"
"28789121768","2024-08-14 22:35:38.000000000","success","pytorch/pytorch/28789121768","linux-focal-cuda12.1-py3.10-gcc9-bazel-test / filter","linux-focal-cuda12.1-py3.10-gcc9-bazel-test / filter"
"28789120134","2024-08-14 22:35:38.000000000","success","pytorch/pytorch/28789120134","linux-focal-cuda12.4-py3.10-gcc9-bazel-test / filter","linux-focal-cuda12.4-py3.10-gcc9-bazel-test / filter"
"28789120758","2024-08-14 22:35:37.000000000","success","pytorch/pytorch/28789120758","linux-focal-cpu-py3.10-gcc9-bazel-test / filter","linux-focal-cpu-py3.10-gcc9-bazel-test / filter"
"28789117432","2024-08-14 22:35:34.000000000","success","pytorch/pytorch/28789117432","pr-sanity-checks","pr-sanity-checks"
"28789115419","2024-08-14 22:35:33.000000000","success","pytorch/pytorch/28789115419","get-label-type / runner-determinator","get-label-type / runner-determinator"
"28789111267","2024-08-14 22:35:32.000000000","success","pytorch/pytorch/28789111267","Test collect_env (older_python_version)","Test collect_env "
"28789111062","2024-08-14 22:35:32.000000000","success","pytorch/pytorch/28789111062","Test collect_env (without_torch)","Test collect_env "
"28789115224","2024-08-14 22:35:29.000000000","success","pytorch/pytorch/28789115224","pytorch-linux-focal-py3-clang9-android-ndk-r21e-build / filter","pytorch-linux-focal-py3-clang9-android-ndk-r21e-build / filter"
"28789110864","2024-08-14 22:35:28.000000000","success","pytorch/pytorch/28789110864","Test collect_env (with_torch)","Test collect_env "
"28789110665","2024-08-14 22:35:28.000000000","success","pytorch/pytorch/28789110665","Test `run_test.py` is usable without boto3/rockset","Test `run_test.py` is usable without boto3/rockset"
"28789113069","2024-08-14 22:35:25.000000000","success","pytorch/pytorch/28789113069","get-label-type / runner-determinator","get-label-type / runner-determinator"
"28789112572","2024-08-14 22:35:25.000000000","success","pytorch/pytorch/28789112572","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single-full-jit / filter","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single-full-jit / filter"
"28789111500","2024-08-14 22:35:24.000000000","success","pytorch/pytorch/28789111500","get-label-type / runner-determinator","get-label-type / runner-determinator"
"28789112104","2024-08-14 22:35:24.000000000","success","pytorch/pytorch/28789112104","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single / filter","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single / filter"
"28789110378","2024-08-14 22:35:24.000000000","success","pytorch/pytorch/28789110378","bc_linter","bc_linter"
"28789111385","2024-08-14 22:35:24.000000000","success","pytorch/pytorch/28789111385","assign","assign"
"28789109972","2024-08-14 22:35:22.000000000","success","pytorch/pytorch/28789109972","Check labels","Check labels"
"28789108395","2024-08-14 22:35:21.000000000","success","pytorch/pytorch/28789108395","assign","assign"
"28789081515","2024-08-14 22:35:00.000000000","success","pytorch/pytorch/28789081515","Test collect_env (with_torch)","Test collect_env "
"28789081774","2024-08-14 22:34:46.000000000","success","pytorch/pytorch/28789081774","Test collect_env (older_python_version)","Test collect_env "
"28789081642","2024-08-14 22:34:43.000000000","success","pytorch/pytorch/28789081642","Test collect_env (without_torch)","Test collect_env "
"28789081364","2024-08-14 22:34:40.000000000","success","pytorch/pytorch/28789081364","Test `run_test.py` is usable without boto3/rockset","Test `run_test.py` is usable without boto3/rockset"
"28789065082","2024-08-14 22:34:39.000000000","success","pytorch/pytorch/28789065082","Check labels","Check labels"
"28789088520","2024-08-14 22:34:39.000000000","success","pytorch/pytorch/28789088520","toc / linux-job","toc / linux-job"
"28789088353","2024-08-14 22:34:38.000000000","success","pytorch/pytorch/28789088353","pr-sanity-checks","pr-sanity-checks"
"28789088456","2024-08-14 22:34:38.000000000","success","pytorch/pytorch/28789088456","stale","stale"
"28789064262","2024-08-14 22:34:38.000000000","success","pytorch/pytorch/28789064262","Check labels","Check labels"
"28789063861","2024-08-14 22:34:36.000000000","success","pytorch/pytorch/28789063861","Test collect_env (without_torch)","Test collect_env "
"28789064041","2024-08-14 22:34:33.000000000","success","pytorch/pytorch/28789064041","Test collect_env (older_python_version)","Test collect_env "
"28789081917","2024-08-14 22:34:26.000000000","success","pytorch/pytorch/28789081917","get-label-type / runner-determinator","get-label-type / runner-determinator"
"28788887744","2024-08-14 22:34:20.000000000","success","pytorch/pytorch/28788887744","upload-alerts","upload-alerts"
"28789077714","2024-08-14 22:34:18.000000000","success","pytorch/pytorch/28789077714","assign","assign"
"28789076404","2024-08-14 22:34:16.000000000","success","pytorch/pytorch/28789076404","get_workflow_conclusion","get_workflow_conclusion"
"28789076714","2024-08-14 22:34:15.000000000","success","pytorch/pytorch/28789076714","check-api-rate","check-api-rate"
"28789074220","2024-08-14 22:34:13.000000000","success","pytorch/pytorch/28789074220","Auto Request Review","Auto Request Review"
"28789078282","2024-08-14 22:34:11.000000000","success","pytorch/pytorch/28789078282","linux-focal-cuda12.1-py3.10-gcc9-bazel-test / filter","linux-focal-cuda12.1-py3.10-gcc9-bazel-test / filter"
"28789077594","2024-08-14 22:34:10.000000000","success","pytorch/pytorch/28789077594","linux-focal-cpu-py3.10-gcc9-bazel-test / filter","linux-focal-cpu-py3.10-gcc9-bazel-test / filter"
"28789075971","2024-08-14 22:34:10.000000000","success","pytorch/pytorch/28789075971","linux-focal-cuda12.4-py3.10-gcc9-bazel-test / filter","linux-focal-cuda12.4-py3.10-gcc9-bazel-test / filter"
"28789074137","2024-08-14 22:34:08.000000000","success","pytorch/pytorch/28789074137","linux-focal-cuda12.4-py3.10-gcc9-bazel-test / filter","linux-focal-cuda12.4-py3.10-gcc9-bazel-test / filter"
"28789072173","2024-08-14 22:34:08.000000000","success","pytorch/pytorch/28789072173","linux-focal-cuda12.1-py3.10-gcc9-bazel-test / filter","linux-focal-cuda12.1-py3.10-gcc9-bazel-test / filter"
"28789073661","2024-08-14 22:34:07.000000000","success","pytorch/pytorch/28789073661","linux-focal-cpu-py3.10-gcc9-bazel-test / filter","linux-focal-cpu-py3.10-gcc9-bazel-test / filter"
"28789073166","2024-08-14 22:34:07.000000000","success","pytorch/pytorch/28789073166","linux-focal-cuda12.4-py3.10-gcc9-bazel-test / filter","linux-focal-cuda12.4-py3.10-gcc9-bazel-test / filter"
"28789071893","2024-08-14 22:34:07.000000000","success","pytorch/pytorch/28789071893","linux-focal-cpu-py3.10-gcc9-bazel-test / filter","linux-focal-cpu-py3.10-gcc9-bazel-test / filter"
"28789073626","2024-08-14 22:34:06.000000000","success","pytorch/pytorch/28789073626","linux-focal-cuda12.1-py3.10-gcc9-bazel-test / filter","linux-focal-cuda12.1-py3.10-gcc9-bazel-test / filter"
"28789069370","2024-08-14 22:34:01.000000000","success","pytorch/pytorch/28789069370","get-label-type / runner-determinator","get-label-type / runner-determinator"
"28789068826","2024-08-14 22:34:00.000000000","success","pytorch/pytorch/28789068826","pytorch-linux-focal-py3-clang9-android-ndk-r21e-build / filter","pytorch-linux-focal-py3-clang9-android-ndk-r21e-build / filter"
"28789068125","2024-08-14 22:33:59.000000000","success","pytorch/pytorch/28789068125","get-label-type / runner-determinator","get-label-type / runner-determinator"
"28789067180","2024-08-14 22:33:59.000000000","success","pytorch/pytorch/28789067180","before-test / llm-retrieval","before-test / llm-retrieval"
"28789067921","2024-08-14 22:33:58.000000000","success","pytorch/pytorch/28789067921","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single / filter","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single / filter"
"28789067390","2024-08-14 22:33:58.000000000","success","pytorch/pytorch/28789067390","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single-full-jit / filter","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single-full-jit / filter"
"28789063222","2024-08-14 22:33:56.000000000","success","pytorch/pytorch/28789063222","Test collect_env (with_torch)","Test collect_env "
"28789064452","2024-08-14 22:33:54.000000000","success","pytorch/pytorch/28789064452","get-label-type / runner-determinator","get-label-type / runner-determinator"
"28789063457","2024-08-14 22:33:53.000000000","success","pytorch/pytorch/28789063457","Test `run_test.py` is usable without boto3/rockset","Test `run_test.py` is usable without boto3/rockset"
"28789064240","2024-08-14 22:33:53.000000000","success","pytorch/pytorch/28789064240","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single / filter","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single / filter"
"28789063234","2024-08-14 22:33:53.000000000","success","pytorch/pytorch/28789063234","Test collect_env (older_python_version)","Test collect_env "
"28789064156","2024-08-14 22:33:53.000000000","success","pytorch/pytorch/28789064156","get-label-type / runner-determinator","get-label-type / runner-determinator"
"28789062897","2024-08-14 22:33:52.000000000","success","pytorch/pytorch/28789062897","Test `run_test.py` is usable without boto3/rockset","Test `run_test.py` is usable without boto3/rockset"
"28789062539","2024-08-14 22:33:52.000000000","success","pytorch/pytorch/28789062539","Test collect_env (with_torch)","Test collect_env "
"28789063969","2024-08-14 22:33:52.000000000","success","pytorch/pytorch/28789063969","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single / filter","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single / filter"
"28789063767","2024-08-14 22:33:52.000000000","success","pytorch/pytorch/28789063767","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single-full-jit / filter","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single-full-jit / filter"
"28789065098","2024-08-14 22:33:51.000000000","success","pytorch/pytorch/28789065098","Test tools / linux-job","Test tools / linux-job"
"28789064753","2024-08-14 22:33:51.000000000","success","pytorch/pytorch/28789064753","toc / linux-job","toc / linux-job"
"28789064417","2024-08-14 22:33:51.000000000","success","pytorch/pytorch/28789064417","quick-checks / linux-job","quick-checks / linux-job"
"28789064071","2024-08-14 22:33:51.000000000","success","pytorch/pytorch/28789064071","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single-full-jit / filter","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single-full-jit / filter"
"28789062552","2024-08-14 22:33:51.000000000","success","pytorch/pytorch/28789062552","bc_linter","bc_linter"
"28789063038","2024-08-14 22:33:51.000000000","success","pytorch/pytorch/28789063038","Test collect_env (without_torch)","Test collect_env "
"28789062659","2024-08-14 22:33:51.000000000","success","pytorch/pytorch/28789062659","ghstack-mergeability-check","ghstack-mergeability-check"
"28789064936","2024-08-14 22:33:50.000000000","success","pytorch/pytorch/28789064936","workflow-checks / linux-job","workflow-checks / linux-job"
"28789063630","2024-08-14 22:33:50.000000000","success","pytorch/pytorch/28789063630","pr-sanity-checks","pr-sanity-checks"
"28789062370","2024-08-14 22:33:50.000000000","success","pytorch/pytorch/28789062370","ghstack-mergeability-check","ghstack-mergeability-check"
"28789063810","2024-08-14 22:33:50.000000000","success","pytorch/pytorch/28789063810","quick-checks / linux-job","quick-checks / linux-job"
"28789063612","2024-08-14 22:33:50.000000000","success","pytorch/pytorch/28789063612","Test tools / linux-job","Test tools / linux-job"
"28789063441","2024-08-14 22:33:50.000000000","success","pytorch/pytorch/28789063441","workflow-checks / linux-job","workflow-checks / linux-job"
"28789062732","2024-08-14 22:33:50.000000000","success","pytorch/pytorch/28789062732","pr-sanity-checks","pr-sanity-checks"
"28789062444","2024-08-14 22:33:50.000000000","success","pytorch/pytorch/28789062444","bc_linter","bc_linter"
"28789060287","2024-08-14 22:33:48.000000000","success","pytorch/pytorch/28789060287","Check labels","Check labels"
"28789064206","2024-08-14 22:33:48.000000000","success","pytorch/pytorch/28789064206","toc / linux-job","toc / linux-job"
"28789056351","2024-08-14 22:33:39.000000000","success","pytorch/pytorch/28789056351","bc_linter","bc_linter"
"28789033250","2024-08-14 22:32:58.000000000","success","pytorch/pytorch/28789033250","macos-py3-arm64-mps / filter","macos-py3-arm64-mps / filter"
"28789001075","2024-08-14 22:32:34.000000000","success","pytorch/pytorch/28789001075","Upload test stats for 10395901833__ attempt 1","Upload test stats for 10395901833__ attempt 1"
"28789007748","2024-08-14 22:32:29.000000000","success","pytorch/pytorch/28789007748","Test collect_env (older_python_version)","Test collect_env "
"28789018417","2024-08-14 22:32:26.000000000","success","pytorch/pytorch/28789018417","linux-focal-cuda12.4-py3.10-gcc9-bazel-test / filter","linux-focal-cuda12.4-py3.10-gcc9-bazel-test / filter"
"28789018254","2024-08-14 22:32:26.000000000","success","pytorch/pytorch/28789018254","linux-focal-cuda12.1-py3.10-gcc9-bazel-test / filter","linux-focal-cuda12.1-py3.10-gcc9-bazel-test / filter"
"28789017586","2024-08-14 22:32:26.000000000","success","pytorch/pytorch/28789017586","linux-focal-cpu-py3.10-gcc9-bazel-test / filter","linux-focal-cpu-py3.10-gcc9-bazel-test / filter"
"28789017000","2024-08-14 22:32:25.000000000","success","pytorch/pytorch/28789017000","linux-focal-cpu-py3.10-gcc9-bazel-test / filter","linux-focal-cpu-py3.10-gcc9-bazel-test / filter"
"28789018421","2024-08-14 22:32:24.000000000","success","pytorch/pytorch/28789018421","linux-focal-cuda12.4-py3.10-gcc9-bazel-test / filter","linux-focal-cuda12.4-py3.10-gcc9-bazel-test / filter"
"28789017862","2024-08-14 22:32:23.000000000","success","pytorch/pytorch/28789017862","linux-focal-cuda12.1-py3.10-gcc9-bazel-test / filter","linux-focal-cuda12.1-py3.10-gcc9-bazel-test / filter"
"28789001053","2024-08-14 22:32:22.000000000","success","pytorch/pytorch/28789001053","Upload test stats for 10395900669__ attempt 1","Upload test stats for 10395900669__ attempt 1"
"28789015432","2024-08-14 22:32:22.000000000","success","pytorch/pytorch/28789015432","Test tools / linux-job","Test tools / linux-job"
"28789015066","2024-08-14 22:32:22.000000000","success","pytorch/pytorch/28789015066","quick-checks / linux-job","quick-checks / linux-job"
"28789014828","2024-08-14 22:32:21.000000000","success","pytorch/pytorch/28789014828","toc / linux-job","toc / linux-job"
"28789014539","2024-08-14 22:32:21.000000000","success","pytorch/pytorch/28789014539","workflow-checks / linux-job","workflow-checks / linux-job"
"28789014312","2024-08-14 22:32:21.000000000","success","pytorch/pytorch/28789014312","pr-sanity-checks","pr-sanity-checks"
"28789014592","2024-08-14 22:32:20.000000000","success","pytorch/pytorch/28789014592","Test tools / linux-job","Test tools / linux-job"
"28789014226","2024-08-14 22:32:20.000000000","failure","pytorch/pytorch/28789014226","quick-checks / linux-job","quick-checks / linux-job"
"28789013487","2024-08-14 22:32:20.000000000","failure","pytorch/pytorch/28789013487","pr-sanity-checks","pr-sanity-checks"
"28789013884","2024-08-14 22:32:19.000000000","success","pytorch/pytorch/28789013884","toc / linux-job","toc / linux-job"
"28789013704","2024-08-14 22:32:19.000000000","success","pytorch/pytorch/28789013704","workflow-checks / linux-job","workflow-checks / linux-job"
"28789011229","2024-08-14 22:32:18.000000000","success","pytorch/pytorch/28789011229","Auto Request Review","Auto Request Review"
"28789009131","2024-08-14 22:32:16.000000000","success","pytorch/pytorch/28789009131","bc_linter","bc_linter"
"28789010964","2024-08-14 22:32:15.000000000","success","pytorch/pytorch/28789010964","get-label-type / runner-determinator","get-label-type / runner-determinator"
"28789010103","2024-08-14 22:32:14.000000000","success","pytorch/pytorch/28789010103","assign","assign"
"28789010582","2024-08-14 22:32:14.000000000","success","pytorch/pytorch/28789010582","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single / filter","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single / filter"
"28789010391","2024-08-14 22:32:14.000000000","success","pytorch/pytorch/28789010391","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single-full-jit / filter","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single-full-jit / filter"
"28789010145","2024-08-14 22:32:13.000000000","success","pytorch/pytorch/28789010145","get-label-type / runner-determinator","get-label-type / runner-determinator"
"28789007562","2024-08-14 22:32:11.000000000","success","pytorch/pytorch/28789007562","Test collect_env (without_torch)","Test collect_env "
"28789007359","2024-08-14 22:32:11.000000000","success","pytorch/pytorch/28789007359","Test collect_env (with_torch)","Test collect_env "
"28789007066","2024-08-14 22:32:11.000000000","success","pytorch/pytorch/28789007066","Test `run_test.py` is usable without boto3/rockset","Test `run_test.py` is usable without boto3/rockset"
"28789008674","2024-08-14 22:32:11.000000000","success","pytorch/pytorch/28789008674","get-label-type / runner-determinator","get-label-type / runner-determinator"
"28789007918","2024-08-14 22:32:10.000000000","success","pytorch/pytorch/28789007918","get-label-type / runner-determinator","get-label-type / runner-determinator"
"28789008349","2024-08-14 22:32:10.000000000","success","pytorch/pytorch/28789008349","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single / filter","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single / filter"
"28789008217","2024-08-14 22:32:10.000000000","success","pytorch/pytorch/28789008217","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single-full-jit / filter","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single-full-jit / filter"
"28789008095","2024-08-14 22:32:09.000000000","success","pytorch/pytorch/28789008095","before-test / llm-retrieval","before-test / llm-retrieval"
"28789004198","2024-08-14 22:32:08.000000000","success","pytorch/pytorch/28789004198","get-label-type / runner-determinator","get-label-type / runner-determinator"
"28788999826","2024-08-14 22:32:08.000000000","success","pytorch/pytorch/28788999826","Upload test stats for 10395901835__ attempt 1","Upload test stats for 10395901835__ attempt 1"
"28789004082","2024-08-14 22:32:07.000000000","success","pytorch/pytorch/28789004082","Test collect_env (older_python_version)","Test collect_env "
"28789003929","2024-08-14 22:32:07.000000000","success","pytorch/pytorch/28789003929","Test collect_env (without_torch)","Test collect_env "
"28789006142","2024-08-14 22:32:07.000000000","success","pytorch/pytorch/28789006142","bc_linter","bc_linter"
"28789007793","2024-08-14 22:32:06.000000000","success","pytorch/pytorch/28789007793","build-docker-cpu-aarch64-2_28","build-docker-cpu-aarch64-2_28"
"28789003817","2024-08-14 22:32:05.000000000","success","pytorch/pytorch/28789003817","Test collect_env (with_torch)","Test collect_env "
"28789003670","2024-08-14 22:32:05.000000000","success","pytorch/pytorch/28789003670","Test `run_test.py` is usable without boto3/rockset","Test `run_test.py` is usable without boto3/rockset"
"28788999380","2024-08-14 22:31:54.000000000","success","pytorch/pytorch/28788999380","before-test / target-determination","before-test / target-determination"
"28788994707","2024-08-14 22:31:42.000000000","success","pytorch/pytorch/28788994707","get_workflow_conclusion","get_workflow_conclusion"
"28788994278","2024-08-14 22:31:42.000000000","success","pytorch/pytorch/28788994278","get_workflow_conclusion","get_workflow_conclusion"
"28788997407","2024-08-14 22:31:41.000000000","success","pytorch/pytorch/28788997407","linux-focal-cpu-py3.10-gcc9-bazel-test / filter","linux-focal-cpu-py3.10-gcc9-bazel-test / filter"
"28788996601","2024-08-14 22:31:40.000000000","success","pytorch/pytorch/28788996601","linux-focal-cuda12.4-py3.10-gcc9-bazel-test / filter","linux-focal-cuda12.4-py3.10-gcc9-bazel-test / filter"
"28788996466","2024-08-14 22:31:40.000000000","success","pytorch/pytorch/28788996466","linux-focal-cuda12.1-py3.10-gcc9-bazel-test / filter","linux-focal-cuda12.1-py3.10-gcc9-bazel-test / filter"
"28788994549","2024-08-14 22:31:40.000000000","success","pytorch/pytorch/28788994549","check-api-rate","check-api-rate"
"28788994694","2024-08-14 22:31:40.000000000","success","pytorch/pytorch/28788994694","get_workflow_conclusion","get_workflow_conclusion"
"28788994515","2024-08-14 22:31:40.000000000","success","pytorch/pytorch/28788994515","check-api-rate","check-api-rate"
"28788994443","2024-08-14 22:31:40.000000000","success","pytorch/pytorch/28788994443","check-api-rate","check-api-rate"
"28788969308","2024-08-14 22:31:31.000000000","success","pytorch/pytorch/28788969308","Upload test stats for 10391400777__ attempt 1","Upload test stats for 10391400777__ attempt 1"
"28788989690","2024-08-14 22:31:29.000000000","success","pytorch/pytorch/28788989690","get-label-type / runner-determinator","get-label-type / runner-determinator"
"28788989043","2024-08-14 22:31:29.000000000","success","pytorch/pytorch/28788989043","before-test / llm-retrieval","before-test / llm-retrieval"
"28788989402","2024-08-14 22:31:28.000000000","success","pytorch/pytorch/28788989402","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single / filter","linux-focal-py3-clang9-android-ndk-r21e-gradle-custom-build-single / filter"
